Unnamed: 0,Region,Country,City,Day,AvgTemperature
6970,North America,US,Charlotte,11,42.6
6971,North America,US,Charlotte,12,43.6
6972,North America,US,Charlotte,13,48.6
6973,North America,US,Charlotte,14,47.3
6974,North America,US,Charlotte,15,46.1
6975,North America,US,Charlotte,16,50.6
6976,North America,US,Charlotte,17,50.2
6977,North America,US,Charlotte,18,51.8
6978,North America,US,Charlotte,19,58.0
6979,North America,US,Charlotte,20,41.4
6980,North America,US,Charlotte,21,42.1
6981,North America,US,Charlotte,22,55.1
6982,North America,US,Charlotte,23,46.2
6983,North America,US,Charlotte,24,43.0
6984,North America,US,Charlotte,25,47.2
6985,North America,US,Charlotte,26,51.0
6986,North America,US,Charlotte,27,45.5
6987,North America,US,Charlotte,28,45.7
6988,North America,US,Charlotte,29,57.1
6989,North America,US,Charlotte,30,52.3
6990,North America,US,Greensboro,1,56.3
6991,North America,US,Greensboro,2,63.1
6992,North America,US,Greensboro,3,63.9
6993,North America,US,Greensboro,4,60.4
6994,North America,US,Greensboro,5,52.1
6995,North America,US,Greensboro,6,63.1
6996,North America,US,Greensboro,7,59.4
6997,North America,US,Greensboro,8,44.1
6998,North America,US,Greensboro,9,45.3
6999,North America,US,Greensboro,10,47.3
7000,North America,US,Greensboro,11,36.3
7001,North America,US,Greensboro,12,38.0
7002,North America,US,Greensboro,13,47.7
7003,North America,US,Greensboro,14,46.4
7004,North America,US,Greensboro,15,42.6
7005,North America,US,Greensboro,16,49.4
7006,North America,US,Greensboro,17,47.2
7007,North America,US,Greensboro,18,48.8
7008,North America,US,Greensboro,19,54.8
7009,North America,US,Greensboro,20,41.0
7010,North America,US,Greensboro,21,39.1
7011,North America,US,Greensboro,22,53.5
7012,North America,US,Greensboro,23,41.5
7013,North America,US,Greensboro,24,40.7
7014,North America,US,Greensboro,25,46.5
7015,North America,US,Greensboro,26,48.6
7016,North America,US,Greensboro,27,44.9
7017,North America,US,Greensboro,28,46.5
7018,North America,US,Greensboro,29,51.7
7019,North America,US,Greensboro,30,50.2
7020,North America,US,Raleigh Durham,1,57.1
7021,North America,US,Raleigh Durham,2,65.9
7022,North America,US,Raleigh Durham,3,64.1
7023,North America,US,Raleigh Durham,4,61.9
7024,North America,US,Raleigh Durham,5,58.0
7025,North America,US,Raleigh Durham,6,61.5
7026,North America,US,Raleigh Durham,7,61.4
7027,North America,US,Raleigh Durham,8,45.1
7028,North America,US,Raleigh Durham,9,46.2
7029,North America,US,Raleigh Durham,10,49.8
7030,North America,US,Raleigh Durham,11,37.5
7031,North America,US,Raleigh Durham,12,37.3
7032,North America,US,Raleigh Durham,13,47.8
7033,North America,US,Raleigh Durham,14,47.2
7034,North America,US,Raleigh Durham,15,44.5
7035,North America,US,Raleigh Durham,16,48.5
7036,North America,US,Raleigh Durham,17,45.4
7037,North America,US,Raleigh Durham,18,47.5
7038,North America,US,Raleigh Durham,19,58.0
7039,North America,US,Raleigh Durham,20,41.3
7040,North America,US,Raleigh Durham,21,38.1
7041,North America,US,Raleigh Durham,22,55.8
7042,North America,US,Raleigh Durham,23,42.4
7043,North America,US,Raleigh Durham,24,38.7
7044,North America,US,Raleigh Durham,25,43.7
7045,North America,US,Raleigh Durham,26,51.6
7046,North America,US,Raleigh Durham,27,41.9
7047,North America,US,Raleigh Durham,28,44.5
7048,North America,US,Raleigh Durham,29,51.8
7049,North America,US,Raleigh Durham,30,49.5
7050,North America,US,Bismarck,1,35.1
7051,North America,US,Bismarck,2,33.7
7052,North America,US,Bismarck,3,27.3
7053,North America,US,Bismarck,4,31.2
7054,North America,US,Bismarck,5,23.2
7055,North America,US,Bismarck,6,19.9
7056,North America,US,Bismarck,7,20.8
7057,North America,US,Bismarck,8,21.7
7058,North America,US,Bismarck,9,16.3
7059,North America,US,Bismarck,10,23.1
7060,North America,US,Bismarck,11,27.4
7061,North America,US,Bismarck,12,30.8
7062,North America,US,Bismarck,13,36.0
7063,North America,US,Bismarck,14,37.3
7064,North America,US,Bismarck,15,30.2
7065,North America,US,Bismarck,16,25.2
7066,North America,US,Bismarck,17,35.2
7067,North America,US,Bismarck,18,26.8
7068,North America,US,Bismarck,19,30.5
7069,North America,US,Bismarck,20,37.3
7070,North America,US,Bismarck,21,31.1
7071,North America,US,Bismarck,22,25.2
7072,North America,US,Bismarck,23,40.4
7073,North America,US,Bismarck,24,52.6
7074,North America,US,Bismarck,25,37.5
7075,North America,US,Bismarck,26,38.5
7076,North America,US,Bismarck,27,44.0
7077,North America,US,Bismarck,28,42.5
7078,North America,US,Bismarck,29,39.0
7079,North America,US,Bismarck,30,40.1
7080,North America,US,Fargo,1,32.8
7081,North America,US,Fargo,2,32.4
7082,North America,US,Fargo,3,28.7
7083,North America,US,Fargo,4,32.6
7084,North America,US,Fargo,5,29.2
7085,North America,US,Fargo,6,19.9
7086,North America,US,Fargo,7,16.5
7087,North America,US,Fargo,8,21.0
7088,North America,US,Fargo,9,12.7
7089,North America,US,Fargo,10,13.1
7090,North America,US,Fargo,11,25.5
7091,North America,US,Fargo,12,29.1
7092,North America,US,Fargo,13,34.9
7093,North America,US,Fargo,14,38.0
7094,North America,US,Fargo,15,30.8
7095,North America,US,Fargo,16,25.9
7096,North America,US,Fargo,17,34.3
7097,North America,US,Fargo,18,22.4
7098,North America,US,Fargo,19,23.1
7099,North America,US,Fargo,20,33.3
7100,North America,US,Fargo,21,31.8
7101,North America,US,Fargo,22,17.8
7102,North America,US,Fargo,23,30.2
7103,North America,US,Fargo,24,45.5
7104,North America,US,Fargo,25,31.5
7105,North America,US,Fargo,26,30.3
7106,North America,US,Fargo,27,39.7
7107,North America,US,Fargo,28,40.7
7108,North America,US,Fargo,29,34.0
7109,North America,US,Fargo,30,39.1
7110,North America,US,Akron Canton,1,38.4
7111,North America,US,Akron Canton,2,56.1
7112,North America,US,Akron Canton,3,57.9
7113,North America,US,Akron Canton,4,45.3
7114,North America,US,Akron Canton,5,60.9
7115,North America,US,Akron Canton,6,53.4
7116,North America,US,Akron Canton,7,41.0
7117,North America,US,Akron Canton,8,40.0
7118,North America,US,Akron Canton,9,39.6
7119,North America,US,Akron Canton,10,31.6
7120,North America,US,Akron Canton,11,25.2
7121,North America,US,Akron Canton,12,35.2
7122,North America,US,Akron Canton,13,39.2
7123,North America,US,Akron Canton,14,39.9
7124,North America,US,Akron Canton,15,37.2
7125,North America,US,Akron Canton,16,42.4
7126,North America,US,Akron Canton,17,38.8
7127,North America,US,Akron Canton,18,44.4
7128,North America,US,Akron Canton,19,40.2
7129,North America,US,Akron Canton,20,33.4
7130,North America,US,Akron Canton,21,38.9
7131,North America,US,Akron Canton,22,37.0
7132,North America,US,Akron Canton,23,31.0
7133,North America,US,Akron Canton,24,36.5
7134,North America,US,Akron Canton,25,48.6
7135,North America,US,Akron Canton,26,39.2
7136,North America,US,Akron Canton,27,39.6
7137,North America,US,Akron Canton,28,49.4
7138,North America,US,Akron Canton,29,50.3
7139,North America,US,Akron Canton,30,43.2
7140,North America,US,Cincinnati,1,40.1
7141,North America,US,Cincinnati,2,60.5
7142,North America,US,Cincinnati,3,60.2
7143,North America,US,Cincinnati,4,51.3
7144,North America,US,Cincinnati,5,66.1
7145,North America,US,Cincinnati,6,56.3
7146,North America,US,Cincinnati,7,46.3
7147,North America,US,Cincinnati,8,45.4
7148,North America,US,Cincinnati,9,42.7
7149,North America,US,Cincinnati,10,35.1
7150,North America,US,Cincinnati,11,30.8
7151,North America,US,Cincinnati,12,41.7
7152,North America,US,Cincinnati,13,41.8
7153,North America,US,Cincinnati,14,43.0
7154,North America,US,Cincinnati,15,41.3
7155,North America,US,Cincinnati,16,41.0
7156,North America,US,Cincinnati,17,39.3
7157,North America,US,Cincinnati,18,56.4
7158,North America,US,Cincinnati,19,39.4
7159,North America,US,Cincinnati,20,32.6
7160,North America,US,Cincinnati,21,37.6
7161,North America,US,Cincinnati,22,36.8
7162,North America,US,Cincinnati,23,32.7
7163,North America,US,Cincinnati,24,39.3
7164,North America,US,Cincinnati,25,51.1
7165,North America,US,Cincinnati,26,40.6
7166,North America,US,Cincinnati,27,42.9
7167,North America,US,Cincinnati,28,50.8
7168,North America,US,Cincinnati,29,52.5
7169,North America,US,Cincinnati,30,47.0
7170,North America,US,Cleveland,1,40.0
7171,North America,US,Cleveland,2,57.0
7172,North America,US,Cleveland,3,56.3
7173,North America,US,Cleveland,4,47.7
7174,North America,US,Cleveland,5,63.2
7175,North America,US,Cleveland,6,52.1
7176,North America,US,Cleveland,7,44.9
7177,North America,US,Cleveland,8,44.0
7178,North America,US,Cleveland,9,39.4
7179,North America,US,Cleveland,10,31.6
7180,North America,US,Cleveland,11,27.5
7181,North America,US,Cleveland,12,35.5
7182,North America,US,Cleveland,13,42.0
7183,North America,US,Cleveland,14,41.2
7184,North America,US,Cleveland,15,38.7
7185,North America,US,Cleveland,16,43.6
7186,North America,US,Cleveland,17,41.1
7187,North America,US,Cleveland,18,47.0
7188,North America,US,Cleveland,19,39.9
7189,North America,US,Cleveland,20,35.5
7190,North America,US,Cleveland,21,41.2
7191,North America,US,Cleveland,22,37.1
7192,North America,US,Cleveland,23,32.8
7193,North America,US,Cleveland,24,40.5
7194,North America,US,Cleveland,25,50.3
7195,North America,US,Cleveland,26,39.8
7196,North America,US,Cleveland,27,41.8
7197,North America,US,Cleveland,28,52.9
7198,North America,US,Cleveland,29,50.3
7199,North America,US,Cleveland,30,43.5
7200,North America,US,Columbus,1,38.9
7201,North America,US,Columbus,2,58.0
7202,North America,US,Columbus,3,59.0
7203,North America,US,Columbus,4,48.1
7204,North America,US,Columbus,5,64.2
7205,North America,US,Columbus,6,55.2
7206,North America,US,Columbus,7,44.0
7207,North America,US,Columbus,8,42.0
7208,North America,US,Columbus,9,40.4
7209,North America,US,Columbus,10,33.3
7210,North America,US,Columbus,11,27.8
7211,North America,US,Columbus,12,38.2
7212,North America,US,Columbus,13,41.4
7213,North America,US,Columbus,14,38.7
7214,North America,US,Columbus,15,39.8
7215,North America,US,Columbus,16,42.6
7216,North America,US,Columbus,17,41.1
7217,North America,US,Columbus,18,50.9
7218,North America,US,Columbus,19,41.5
7219,North America,US,Columbus,20,33.8
7220,North America,US,Columbus,21,37.6
7221,North America,US,Columbus,22,38.2
7222,North America,US,Columbus,23,31.3
7223,North America,US,Columbus,24,38.0
7224,North America,US,Columbus,25,49.8
7225,North America,US,Columbus,26,38.4
7226,North America,US,Columbus,27,41.0
7227,North America,US,Columbus,28,50.5
7228,North America,US,Columbus,29,50.3
7229,North America,US,Columbus,30,46.5
7230,North America,US,Dayton,1,37.2
7231,North America,US,Dayton,2,57.7
7232,North America,US,Dayton,3,57.1
7233,North America,US,Dayton,4,46.5
7234,North America,US,Dayton,5,63.7
7235,North America,US,Dayton,6,52.4
7236,North America,US,Dayton,7,43.1
7237,North America,US,Dayton,8,42.0
7238,North America,US,Dayton,9,39.9
7239,North America,US,Dayton,10,30.5
7240,North America,US,Dayton,11,26.9
7241,North America,US,Dayton,12,36.4
7242,North America,US,Dayton,13,38.5
7243,North America,US,Dayton,14,38.2
7244,North America,US,Dayton,15,38.0
7245,North America,US,Dayton,16,38.8
7246,North America,US,Dayton,17,39.3
7247,North America,US,Dayton,18,53.0
7248,North America,US,Dayton,19,37.6
7249,North America,US,Dayton,20,31.7
7250,North America,US,Dayton,21,39.5
7251,North America,US,Dayton,22,34.8
7252,North America,US,Dayton,23,31.0
7253,North America,US,Dayton,24,39.2
7254,North America,US,Dayton,25,49.3
7255,North America,US,Dayton,26,36.7
7256,North America,US,Dayton,27,42.3
7257,North America,US,Dayton,28,51.8
7258,North America,US,Dayton,29,49.4
7259,North America,US,Dayton,30,45.6
7260,North America,US,Toledo,1,38.3
7261,North America,US,Toledo,2,55.3
7262,North America,US,Toledo,3,52.8
7263,North America,US,Toledo,4,44.9
7264,North America,US,Toledo,5,56.5
7265,North America,US,Toledo,6,49.6
7266,North America,US,Toledo,7,43.2
7267,North America,US,Toledo,8,39.5
7268,North America,US,Toledo,9,37.8
7269,North America,US,Toledo,10,27.7
7270,North America,US,Toledo,11,28.3
7271,North America,US,Toledo,12,34.8
7272,North America,US,Toledo,13,38.7
7273,North America,US,Toledo,14,40.5
7274,North America,US,Toledo,15,40.2
7275,North America,US,Toledo,16,42.5
7276,North America,US,Toledo,17,39.1
7277,North America,US,Toledo,18,46.2
7278,North America,US,Toledo,19,37.8
7279,North America,US,Toledo,20,35.7
7280,North America,US,Toledo,21,41.4
7281,North America,US,Toledo,22,35.1
7282,North America,US,Toledo,23,32.2
7283,North America,US,Toledo,24,38.8
7284,North America,US,Toledo,25,48.8
7285,North America,US,Toledo,26,37.0
7286,North America,US,Toledo,27,42.6
7287,North America,US,Toledo,28,52.5
7288,North America,US,Toledo,29,49.0
7289,North America,US,Toledo,30,41.3
7290,North America,US,Youngstown,1,36.4
7291,North America,US,Youngstown,2,55.3
7292,North America,US,Youngstown,3,57.5
7293,North America,US,Youngstown,4,44.6
7294,North America,US,Youngstown,5,58.0
7295,North America,US,Youngstown,6,52.6
7296,North America,US,Youngstown,7,38.2
7297,North America,US,Youngstown,8,37.3
7298,North America,US,Youngstown,9,36.7
7299,North America,US,Youngstown,10,30.3
7300,North America,US,Youngstown,11,21.9
7301,North America,US,Youngstown,12,31.7
7302,North America,US,Youngstown,13,37.4
7303,North America,US,Youngstown,14,38.0
7304,North America,US,Youngstown,15,35.0
7305,North America,US,Youngstown,16,41.7
7306,North America,US,Youngstown,17,37.4
7307,North America,US,Youngstown,18,42.1
7308,North America,US,Youngstown,19,40.3
7309,North America,US,Youngstown,20,33.0
7310,North America,US,Youngstown,21,37.4
7311,North America,US,Youngstown,22,36.5
7312,North America,US,Youngstown,23,31.5
7313,North America,US,Youngstown,24,38.2
7314,North America,US,Youngstown,25,48.3
7315,North America,US,Youngstown,26,38.1
7316,North America,US,Youngstown,27,39.2
7317,North America,US,Youngstown,28,49.5
7318,North America,US,Youngstown,29,50.1
7319,North America,US,Youngstown,30,41.3
7320,North America,US,Oklahoma City,1,49.8
7321,North America,US,Oklahoma City,2,62.5
7322,North America,US,Oklahoma City,3,51.9
7323,North America,US,Oklahoma City,4,55.7
7324,North America,US,Oklahoma City,5,64.1
7325,North America,US,Oklahoma City,6,47.9
7326,North America,US,Oklahoma City,7,43.8
7327,North America,US,Oklahoma City,8,42.5
7328,North America,US,Oklahoma City,9,41.7
7329,North America,US,Oklahoma City,10,47.7
7330,North America,US,Oklahoma City,11,52.5
7331,North America,US,Oklahoma City,12,55.3
7332,North America,US,Oklahoma City,13,51.4
7333,North America,US,Oklahoma City,14,58.8
7334,North America,US,Oklahoma City,15,64.3
7335,North America,US,Oklahoma City,16,51.6
7336,North America,US,Oklahoma City,17,64.8
7337,North America,US,Oklahoma City,18,60.9
7338,North America,US,Oklahoma City,19,43.7
7339,North America,US,Oklahoma City,20,45.5
7340,North America,US,Oklahoma City,21,46.7
7341,North America,US,Oklahoma City,22,39.4
7342,North America,US,Oklahoma City,23,44.0
7343,North America,US,Oklahoma City,24,55.9
7344,North America,US,Oklahoma City,25,57.3
7345,North America,US,Oklahoma City,26,51.0
7346,North America,US,Oklahoma City,27,54.8
7347,North America,US,Oklahoma City,28,60.0
7348,North America,US,Oklahoma City,29,51.3
7349,North America,US,Oklahoma City,30,48.3
7350,North America,US,Tulsa,1,50.3
7351,North America,US,Tulsa,2,66.7
7352,North America,US,Tulsa,3,56.3
7353,North America,US,Tulsa,4,56.7
7354,North America,US,Tulsa,5,67.2
7355,North America,US,Tulsa,6,51.5
7356,North America,US,Tulsa,7,43.7
7357,North America,US,Tulsa,8,46.7
7358,North America,US,Tulsa,9,44.2
7359,North America,US,Tulsa,10,47.4
7360,North America,US,Tulsa,11,51.2
7361,North America,US,Tulsa,12,55.1
7362,North America,US,Tulsa,13,51.7
7363,North America,US,Tulsa,14,57.9
7364,North America,US,Tulsa,15,58.7
7365,North America,US,Tulsa,16,49.8
7366,North America,US,Tulsa,17,65.9
7367,North America,US,Tulsa,18,64.4
7368,North America,US,Tulsa,19,45.5
7369,North America,US,Tulsa,20,50.8
7370,North America,US,Tulsa,21,54.3
7371,North America,US,Tulsa,22,38.1
7372,North America,US,Tulsa,23,45.0
7373,North America,US,Tulsa,24,58.6
7374,North America,US,Tulsa,25,60.2
7375,North America,US,Tulsa,26,48.7
7376,North America,US,Tulsa,27,58.8
7377,North America,US,Tulsa,28,63.5
7378,North America,US,Tulsa,29,57.1
7379,North America,US,Tulsa,30,51.6
7380,North America,US,Eugene,1,45.5
7381,North America,US,Eugene,2,49.2
7382,North America,US,Eugene,3,45.7
7383,North America,US,Eugene,4,40.2
7384,North America,US,Eugene,5,44.5
7385,North America,US,Eugene,6,41.7
7386,North America,US,Eugene,7,37.5
7387,North America,US,Eugene,8,39.6
7388,North America,US,Eugene,9,46.5
7389,North America,US,Eugene,10,49.0
7390,North America,US,Eugene,11,49.9
7391,North America,US,Eugene,12,51.4
7392,North America,US,Eugene,13,50.9
7393,North America,US,Eugene,14,45.6
7394,North America,US,Eugene,15,49.3
7395,North America,US,Eugene,16,43.9
7396,North America,US,Eugene,17,42.1
7397,North America,US,Eugene,18,36.5
7398,North America,US,Eugene,19,35.6
7399,North America,US,Eugene,20,50.7
7400,North America,US,Eugene,21,49.2
7401,North America,US,Eugene,22,57.6
7402,North America,US,Eugene,23,59.3
7403,North America,US,Eugene,24,45.2
7404,North America,US,Eugene,25,39.8
7405,North America,US,Eugene,26,44.7
7406,North America,US,Eugene,27,44.1
7407,North America,US,Eugene,28,40.3
7408,North America,US,Eugene,29,41.6
7409,North America,US,Eugene,30,39.8
7410,North America,US,Medford,1,49.7
7411,North America,US,Medford,2,48.6
7412,North America,US,Medford,3,47.8
7413,North America,US,Medford,4,41.1
7414,North America,US,Medford,5,39.7
7415,North America,US,Medford,6,43.3
7416,North America,US,Medford,7,38.7
7417,North America,US,Medford,8,47.5
7418,North America,US,Medford,9,49.7
7419,North America,US,Medford,10,49.0
7420,North America,US,Medford,11,49.0
7421,North America,US,Medford,12,49.4
7422,North America,US,Medford,13,53.2
7423,North America,US,Medford,14,43.1
7424,North America,US,Medford,15,41.3
7425,North America,US,Medford,16,46.0
7426,North America,US,Medford,17,42.7
7427,North America,US,Medford,18,34.8
7428,North America,US,Medford,19,33.2
7429,North America,US,Medford,20,39.2
7430,North America,US,Medford,21,48.0
7431,North America,US,Medford,22,58.8
7432,North America,US,Medford,23,58.4
7433,North America,US,Medford,24,51.2
7434,North America,US,Medford,25,44.6
7435,North America,US,Medford,26,52.2
7436,North America,US,Medford,27,46.7
7437,North America,US,Medford,28,38.9
7438,North America,US,Medford,29,39.9
7439,North America,US,Medford,30,37.5
7440,North America,US,Portland,1,51.9
7441,North America,US,Portland,2,50.8
7442,North America,US,Portland,3,46.2
7443,North America,US,Portland,4,43.8
7444,North America,US,Portland,5,46.0
7445,North America,US,Portland,6,42.6
7446,North America,US,Portland,7,43.3
7447,North America,US,Portland,8,45.1
7448,North America,US,Portland,9,45.8
7449,North America,US,Portland,10,45.5
7450,North America,US,Portland,11,47.2
7451,North America,US,Portland,12,49.6
7452,North America,US,Portland,13,50.8
7453,North America,US,Portland,14,49.7
7454,North America,US,Portland,15,50.9
7455,North America,US,Portland,16,44.9
7456,North America,US,Portland,17,44.8
7457,North America,US,Portland,18,44.9
7458,North America,US,Portland,19,40.8
7459,North America,US,Portland,20,49.9
7460,North America,US,Portland,21,47.1
7461,North America,US,Portland,22,50.8
7462,North America,US,Portland,23,58.7
7463,North America,US,Portland,24,49.9
7464,North America,US,Portland,25,44.2
7465,North America,US,Portland,26,48.3
7466,North America,US,Portland,27,45.9
7467,North America,US,Portland,28,44.8
7468,North America,US,Portland,29,45.7
7469,North America,US,Portland,30,42.6
7470,North America,US,Salem,1,49.6
7471,North America,US,Salem,2,51.2
7472,North America,US,Salem,3,46.3
7473,North America,US,Salem,4,42.7
7474,North America,US,Salem,5,46.3
7475,North America,US,Salem,6,44.9
7476,North America,US,Salem,7,40.2
7477,North America,US,Salem,8,43.7
7478,North America,US,Salem,9,47.6
7479,North America,US,Salem,10,49.9
7480,North America,US,Salem,11,51.4
7481,North America,US,Salem,12,54.1
7482,North America,US,Salem,13,52.3
7483,North America,US,Salem,14,49.0
7484,North America,US,Salem,15,51.2
7485,North America,US,Salem,16,44.6
7486,North America,US,Salem,17,45.0
7487,North America,US,Salem,18,41.1
7488,North America,US,Salem,19,39.5
7489,North America,US,Salem,20,52.4
7490,North America,US,Salem,21,47.5
7491,North America,US,Salem,22,58.7
7492,North America,US,Salem,23,60.8
7493,North America,US,Salem,24,49.6
7494,North America,US,Salem,25,43.0
7495,North America,US,Salem,26,46.3
7496,North America,US,Salem,27,43.4
7497,North America,US,Salem,28,44.4
7498,North America,US,Salem,29,45.1
7499,North America,US,Salem,30,42.5
7500,North America,US,Allentown,1,41.1
7501,North America,US,Allentown,2,59.9
7502,North America,US,Allentown,3,62.7
7503,North America,US,Allentown,4,48.9
7504,North America,US,Allentown,5,53.7
7505,North America,US,Allentown,6,62.8
7506,North America,US,Allentown,7,41.4
7507,North America,US,Allentown,8,42.5
7508,North America,US,Allentown,9,39.9
7509,North America,US,Allentown,10,39.2
7510,North America,US,Allentown,11,28.0
7511,North America,US,Allentown,12,32.5
7512,North America,US,Allentown,13,39.5
7513,North America,US,Allentown,14,39.6
7514,North America,US,Allentown,15,41.8
7515,North America,US,Allentown,16,48.5
7516,North America,US,Allentown,17,43.5
7517,North America,US,Allentown,18,36.0
7518,North America,US,Allentown,19,49.0
7519,North America,US,Allentown,20,39.9
7520,North America,US,Allentown,21,33.6
7521,North America,US,Allentown,22,40.8
7522,North America,US,Allentown,23,34.3
7523,North America,US,Allentown,24,35.0
7524,North America,US,Allentown,25,38.8
7525,North America,US,Allentown,26,45.1
7526,North America,US,Allentown,27,40.2
7527,North America,US,Allentown,28,40.8
7528,North America,US,Allentown,29,45.9
7529,North America,US,Allentown,30,39.5
7530,North America,US,Erie,1,39.5
7531,North America,US,Erie,2,56.3
7532,North America,US,Erie,3,56.1
7533,North America,US,Erie,4,46.4
7534,North America,US,Erie,5,57.3
7535,North America,US,Erie,6,51.6
7536,North America,US,Erie,7,43.2
7537,North America,US,Erie,8,40.4
7538,North America,US,Erie,9,39.3
7539,North America,US,Erie,10,30.1
7540,North America,US,Erie,11,26.1
7541,North America,US,Erie,12,34.4
7542,North America,US,Erie,13,38.8
7543,North America,US,Erie,14,41.5
7544,North America,US,Erie,15,38.7
7545,North America,US,Erie,16,43.7
7546,North America,US,Erie,17,38.0
7547,North America,US,Erie,18,44.4
7548,North America,US,Erie,19,42.0
7549,North America,US,Erie,20,36.1
7550,North America,US,Erie,21,40.8
7551,North America,US,Erie,22,37.8
7552,North America,US,Erie,23,33.8
7553,North America,US,Erie,24,40.6
7554,North America,US,Erie,25,49.1
7555,North America,US,Erie,26,37.5
7556,North America,US,Erie,27,40.6
7557,North America,US,Erie,28,50.9
7558,North America,US,Erie,29,49.4
7559,North America,US,Erie,30,40.6
7560,North America,US,Philadelphia,1,50.6
7561,North America,US,Philadelphia,2,63.7
7562,North America,US,Philadelphia,3,64.7
7563,North America,US,Philadelphia,4,53.5
7564,North America,US,Philadelphia,5,56.9
7565,North America,US,Philadelphia,6,64.2
7566,North America,US,Philadelphia,7,47.1
7567,North America,US,Philadelphia,8,44.4
7568,North America,US,Philadelphia,9,50.2
7569,North America,US,Philadelphia,10,44.6
7570,North America,US,Philadelphia,11,30.2
7571,North America,US,Philadelphia,12,37.5
7572,North America,US,Philadelphia,13,41.7
7573,North America,US,Philadelphia,14,42.6
7574,North America,US,Philadelphia,15,44.7
7575,North America,US,Philadelphia,16,51.3
7576,North America,US,Philadelphia,17,46.4
7577,North America,US,Philadelphia,18,44.0
7578,North America,US,Philadelphia,19,54.6
7579,North America,US,Philadelphia,20,42.6
7580,North America,US,Philadelphia,21,41.4
7581,North America,US,Philadelphia,22,52.6
7582,North America,US,Philadelphia,23,37.5
7583,North America,US,Philadelphia,24,39.5
7584,North America,US,Philadelphia,25,45.5
7585,North America,US,Philadelphia,26,48.3
7586,North America,US,Philadelphia,27,45.4
7587,North America,US,Philadelphia,28,46.9
7588,North America,US,Philadelphia,29,52.6
7589,North America,US,Philadelphia,30,46.2
7590,North America,US,Pittsburgh,1,37.6
7591,North America,US,Pittsburgh,2,55.2
7592,North America,US,Pittsburgh,3,58.9
7593,North America,US,Pittsburgh,4,47.0
7594,North America,US,Pittsburgh,5,58.3
7595,North America,US,Pittsburgh,6,56.1
7596,North America,US,Pittsburgh,7,38.6
7597,North America,US,Pittsburgh,8,40.3
7598,North America,US,Pittsburgh,9,38.7
7599,North America,US,Pittsburgh,10,33.7
7600,North America,US,Pittsburgh,11,25.0
7601,North America,US,Pittsburgh,12,33.6
7602,North America,US,Pittsburgh,13,40.2
7603,North America,US,Pittsburgh,14,39.8
7604,North America,US,Pittsburgh,15,36.7
7605,North America,US,Pittsburgh,16,43.3
7606,North America,US,Pittsburgh,17,38.5
7607,North America,US,Pittsburgh,18,40.5
7608,North America,US,Pittsburgh,19,42.2
7609,North America,US,Pittsburgh,20,33.8
7610,North America,US,Pittsburgh,21,36.0
7611,North America,US,Pittsburgh,22,39.2
7612,North America,US,Pittsburgh,23,30.5
7613,North America,US,Pittsburgh,24,37.5
7614,North America,US,Pittsburgh,25,48.4
7615,North America,US,Pittsburgh,26,40.8
7616,North America,US,Pittsburgh,27,40.8
7617,North America,US,Pittsburgh,28,47.3
7618,North America,US,Pittsburgh,29,52.8
7619,North America,US,Pittsburgh,30,44.3
7620,North America,US,Wilkes Barre,1,40.9
7621,North America,US,Wilkes Barre,2,59.8
7622,North America,US,Wilkes Barre,3,61.6
7623,North America,US,Wilkes Barre,4,47.1
7624,North America,US,Wilkes Barre,5,52.9
7625,North America,US,Wilkes Barre,6,58.1
7626,North America,US,Wilkes Barre,7,38.6
7627,North America,US,Wilkes Barre,8,38.4
7628,North America,US,Wilkes Barre,9,36.3
7629,North America,US,Wilkes Barre,10,34.2
7630,North America,US,Wilkes Barre,11,24.3
7631,North America,US,Wilkes Barre,12,32.5
7632,North America,US,Wilkes Barre,13,38.1
7633,North America,US,Wilkes Barre,14,39.6
7634,North America,US,Wilkes Barre,15,39.5
7635,North America,US,Wilkes Barre,16,46.1
7636,North America,US,Wilkes Barre,17,39.4
7637,North America,US,Wilkes Barre,18,35.5
7638,North America,US,Wilkes Barre,19,46.4
7639,North America,US,Wilkes Barre,20,35.8
7640,North America,US,Wilkes Barre,21,37.4
7641,North America,US,Wilkes Barre,22,41.5
7642,North America,US,Wilkes Barre,23,31.3
7643,North America,US,Wilkes Barre,24,36.5
7644,North America,US,Wilkes Barre,25,44.5
7645,North America,US,Wilkes Barre,26,41.6
7646,North America,US,Wilkes Barre,27,38.7
7647,North America,US,Wilkes Barre,28,39.2
7648,North America,US,Wilkes Barre,29,49.1
7649,North America,US,Wilkes Barre,30,37.2
7650,North America,US,Rhode Island,1,46.1
7651,North America,US,Rhode Island,2,61.4
7652,North America,US,Rhode Island,3,64.0
7653,North America,US,Rhode Island,4,52.0
7654,North America,US,Rhode Island,5,51.5
7655,North America,US,Rhode Island,6,63.3
7656,North America,US,Rhode Island,7,50.0
7657,North America,US,Rhode Island,8,41.6
7658,North America,US,Rhode Island,9,39.7
7659,North America,US,Rhode Island,10,41.0
7660,North America,US,Rhode Island,11,28.6
7661,North America,US,Rhode Island,12,34.0
7662,North America,US,Rhode Island,13,37.3
7663,North America,US,Rhode Island,14,39.6
7664,North America,US,Rhode Island,15,40.6
7665,North America,US,Rhode Island,16,44.4
7666,North America,US,Rhode Island,17,42.7
7667,North America,US,Rhode Island,18,36.8
7668,North America,US,Rhode Island,19,54.9
